timestamp,accX,accY,accZ,geoX,geoY,geoZ,label
1.59E+12,-0.30513915,1.0330844,-1.7254229,1.5744687,-0.25947437,-5.6181865,0
1.59E+12,-0.10104255,0.9554702,-1.2487183,2.7140226,2.0452175,-4.6625175,0
1.59E+12,-0.53606534,1.0845877,-1.2959096,1.4422847,0.9834816,-5.436434,0
1.59E+12,0.0630492,0.91474664,-0.7406328,3.4799438,1.0543706,-3.2218184,0
1.59E+12,0.04604115,0.49625286,-0.2737498,2.8691256,1.3443227,-2.5779543,0
1.59E+12,0.14808944,0.6517208,-0.1659523,2.9608016,2.7471786,-1.4394665,0
1.59E+12,0.1521618,0.5559008,-0.01479625,3.5017967,2.6341825,-0.35267943,0
1.59E+12,0.023044351,0.5491934,0.21684861,3.1910577,3.2407365,0.49212557,0
1.59E+12,0.03166815,0.5774603,0.32153195,2.9624007,2.6229894,1.2569805,0
1.59E+12,-0.1094268,0.72765815,0.31482455,3.1500168,3.2535286,1.9621396,0
1.59E+12,-0.014565,1.0342821,0.563717,2.7225506,2.7322545,2.9364636,0
1.59E+12,-0.36838037,1.038594,0.793685,1.6517537,4.4357224,3.7823346,0
1.59E+12,-0.47593832,1.3969609,0.77428144,-0.24092934,4.1079273,4.1032004,0
1.59E+12,-0.4864785,1.7229884,0.33638406,-1.1246433,3.6548774,5.358948,0
1.59E+12,-1.0934982,2.3170724,0.1933727,-1.0782723,2.8969514,5.8732934,0
1.59E+12,-1.5397799,2.3611495,0.5687476,-3.2758312,3.9666824,5.4964623,0
1.59E+12,-1.7855581,2.774613,-0.13025935,-3.3424563,3.9379005,4.4997525,0
1.59E+12,-2.3616757,2.6926868,0.3696815,-5.383313,4.1617603,2.6736946,0
1.59E+12,-2.5449317,2.5805774,0.022334,-5.9717455,4.5753684,0.60139054,0
1.59E+12,-2.9325235,2.5202107,-0.1616404,-6.273423,5.8113956,-2.6706963,0
1.59E+12,-2.6235042,2.6881354,-0.99383706,-5.0230055,4.9175544,-6.0664396,0
1.59E+12,-1.8526322,2.5719535,-1.5275545,-2.7055213,2.9545155,-7.0594187,0
1.59E+12,-1.4703103,1.9999082,-1.7340466,-1.1795423,1.2430526,-7.5241947,0
1.59E+12,-0.7198002,1.586924,-2.2490792,0.11937867,-0.053203393,-6.7636037,0
1.59E+12,-0.8441266,1.0989606,-1.995156,1.4630717,1.0170606,-6.2663145,0
1.59E+12,-0.6615895,1.294673,-1.4961735,1.4625387,1.9386177,-6.0786986,0
1.59E+12,-0.41676944,1.3634238,-1.3692119,2.7667897,3.2871075,-4.9183574,0
1.59E+12,-0.0495393,1.1902292,-0.74230963,3.4351716,2.3890026,-3.3875813,0
1.59E+12,-0.1448802,0.9080393,-0.46179658,3.6942098,1.4066837,-2.4212523,0
1.59E+12,-0.0442692,0.7326887,-0.2723125,3.5993357,2.2141786,-1.6643925,0
1.59E+12,0.10544954,0.7897016,-0.1276243,4.0587816,2.5414405,-0.62877345,0
1.59E+12,-0.0222306,0.71472245,0.11360256,3.9223337,3.2593915,0.62644154,0
1.59E+12,-0.072057,0.7173575,0.37854487,3.8615718,3.2593915,1.4435306,0
1.59E+12,-0.0136068,0.5501516,0.56491476,2.7342768,3.3516006,1.9536115,0
1.59E+12,0.02927265,1.0103271,0.36896285,2.7246828,2.5046635,3.1864407,0
1.59E+12,-0.3250218,1.0251793,0.58886975,2.0285847,2.8457835,3.7754056,0
1.59E+12,-0.36550575,1.361747,0.48825875,1.5227677,2.5942075,4.8131566,0
1.59E+12,-0.77944815,1.5948292,0.6636094,0.08046967,2.1566145,4.9815845,0
1.59E+12,-1.1114644,1.8856428,0.47196937,-0.8805293,3.7438886,5.3749385,0
1.59E+12,-1.4065901,2.281619,0.31578276,-1.3223863,2.1235685,5.2795315,0
1.59E+12,-1.6837494,2.1783729,0.31530365,-2.2050343,3.0099475,4.7955675,0
1.59E+12,-2.0881097,2.5674021,0.49113336,-2.3473454,4.0690184,3.8606856,0
1.59E+12,-1.7913072,2.297669,0.3744725,-4.4287105,3.7785335,2.6353188,0
1.59E+12,-2.345626,2.3872607,0.20918301,-4.0907884,2.1193044,1.4216776,0
1.59E+12,-2.8232887,2.4342122,-0.31902474,-5.4632635,4.2918124,-3.2644584,0
1.59E+12,-2.3640714,2.3211446,-0.14032045,-6.3965464,3.4960434,-0.6842055,0
